1,0.776993849,0.376970411,0.899156516,0.625126928,0.522807018,0.150562635,0.441751373,0.504140869,0.252234832,0.02252314,0.021271509,0.105608031,0.00933405,0.003686892,0.031633775,0.033119295,0.000598351,0.002867992,0.004423076,0.015710299,0.012481791,0.000231387,0.014184704,8.83E-05,0.000792435,7.09E-06,6.99E-06,5.46E-06,4.63E-06,0.000217083,8.17E-06,1.11E-06,1.93E-05,0.00020271,8.86E-07,1.28E-05
0.776993849,1,0.133670955,0.703018865,0.367780956,0.192796052,0.158931889,0.488615334,0.259295823,0.160919449,0.008490165,0.045406981,0.244501732,0.014403951,0.010651392,0.085361069,0.138804069,0.000292499,0.003403941,0.00270493,0.01777028,0.004742271,0.000384845,0.001830426,9.47E-06,0.000164339,5.22E-06,3.46E-06,1.97E-06,1.19E-06,0.000169449,7.87E-06,1.42E-06,2.34E-05,0.000319215,2.59E-06,1.49E-05
0.376970411,0.133670955,1,0.226287692,0.77531306,0.917178711,0.006953644,0.03512097,0.151316546,0.031861899,0.002927392,0.00021711,0.002090414,0.000101264,1.66E-05,0.000322391,0.000357976,1.80E-05,3.13E-05,0.000146843,0.000292683,0.001321819,9.11E-07,0.025041545,4.29E-05,0.000139562,4.51E-08,8.51E-08,1.11E-07,1.74E-07,2.42E-06,3.54E-08,2.27E-09,6.99E-08,8.31E-07,6.21E-10,4.55E-08
0.899156516,0.703018865,0.226287692,1,0.372199417,0.379682115,0.325916727,0.686578554,0.720453687,0.4810612,0.065306415,0.058088516,0.188740886,0.032238993,0.012198349,0.071250096,0.050249802,0.003079571,0.012253745,0.017948801,0.052394438,0.040153127,0.00129689,0.02442356,0.000354977,0.003194233,6.01E-05,5.79E-05,4.45E-05,3.59E-05,0.001296628,6.83E-05,1.10E-05,0.000146389,0.001163617,7.89E-06,0.000101434
0.625126928,0.367780956,0.77531306,0.372199417,1,0.73014588,0.014776952,0.080000349,0.160679569,0.04118892,0.002168527,0.000921086,0.009902992,0.000305244,9.41E-05,0.001753449,0.003111905,1.67E-05,7.15E-05,0.000172838,0.000647379,0.000980004,2.87E-06,0.00654983,8.80E-06,5.55E-05,6.08E-08,7.72E-08,7.36E-08,8.22E-08,3.55E-06,6.26E-08,5.28E-09,1.57E-07,2.47E-06,3.34E-09,9.78E-08
0.522807018,0.192796052,0.917178711,0.379682115,0.73014588,1,0.02158881,0.081340328,0.308942458,0.085418715,0.01102018,0.00086952,0.005761969,0.000489637,8.04E-05,0.001104006,0.000886715,0.000115221,0.00018012,0.000771035,0.001343477,0.005463136,6.83E-06,0.055081158,0.000198976,0.000677797,4.63E-07,8.35E-07,1.05E-06,1.54E-06,1.83E-05,3.65E-07,2.77E-08,6.73E-07,6.33E-06,7.31E-09,4.54E-07
0.150562635,0.158931889,0.006953644,0.325916727,0.014776952,0.02158881,1,0.770061345,0.406314122,0.751764218,0.280972438,0.543906141,0.49334699,0.524018596,0.245789694,0.417005933,0.109690934,0.091529305,0.333958076,0.288099643,0.642415719,0.239838624,0.099346204,0.011409214,0.002100333,0.027515781,0.010635811,0.007664991,0.004686317,0.002679006,0.079508391,0.013424324,0.004275453,0.024285661,0.093148028,0.003502678,0.018842437
0.441751373,0.488615334,0.03512097,0.686578554,0.080000349,0.081340328,0.770061345,1,0.552132705,0.666814112,0.12215263,0.315293969,0.559520838,0.202979348,0.109222023,0.335248408,0.171687737,0.016721497,0.090110558,0.078223688,0.253847547,0.088733818,0.018220865,0.009927195,0.000476361,0.006688726,0.00093275,0.000665862,0.000403412,0.000239863,0.012131488,0.001240605,0.000313473,0.002674194,0.016358298,0.00033213,0.001930419
0.504140869,0.259295823,0.151316546,0.720453687,0.160679569,0.308942458,0.406314122,0.552132705,1,0.787929431,0.276299712,0.052841893,0.096215492,0.051187928,0.010827517,0.04216415,0.01273896,0.020875833,0.031377216,0.075634137,0.103686717,0.191240819,0.003462487,0.13645591,0.006435111,0.033290748,0.000525704,0.000689847,0.000678611,0.000687748,0.007081414,0.000468103,7.24E-05,0.000735416,0.003348415,2.28E-05,0.000555154
0.252234832,0.160919449,0.031861899,0.4810612,0.04118892,0.085418715,0.751764218,0.666814112,0.787929431,1,0.49651789,0.17841106,0.189853783,0.207524483,0.053583315,0.120943405,0.025724961,0.09032534,0.152069427,0.260554623,0.353035631,0.3964982,0.027766976,0.078348145,0.010715933,0.072933355,0.005269141,0.005700357,0.0048144,0.003968362,0.045358221,0.00513842,0.001120891,0.007804194,0.027114154,0.000430003,0.006144518
0.02252314,0.008490165,0.002927392,0.065306415,0.002168527,0.01102018,0.280972438,0.12215263,0.276299712,0.49651789,1,0.050065103,0.020907755,0.131773398,0.015984828,0.017971141,0.001083325,0.434763323,0.195626546,0.613594186,0.291158153,0.974916472,0.042899441,0.17456741,0.158737989,0.537555703,0.044487613,0.070317396,0.080493071,0.086448988,0.17847388,0.0316533,0.007135965,0.031015979,0.046582291,0.000917726,0.027784056
0.021271509,0.045406981,0.00021711,0.058088516,0.000921086,0.00086952,0.543906141,0.315293969,0.052841893,0.17841106,0.050065103,1,0.649585216,0.787718446,0.840268038,0.865565156,0.276134847,0.042726796,0.436833384,0.14273327,0.605825348,0.048194023,0.275666915,0.000266923,9.29E-05,0.003035677,0.014799661,0.006015911,0.002333076,0.000790118,0.082899364,0.026672083,0.015053572,0.060064516,0.245755891,0.034578018,0.046178946
0.105608031,0.244501732,0.002090414,0.188740886,0.009902992,0.005761969,0.49334699,0.559520838,0.096215492,0.189853783,0.020907755,0.649585216,1,0.301192087,0.393354578,0.863213012,0.658475837,0.005944307,0.103967058,0.033296152,0.234526115,0.016375151,0.040594274,0.000259014,1.60E-05,0.000587145,0.000818574,0.000323245,0.000122258,4.29E-05,0.009341072,0.001595603,0.000677692,0.004541341,0.034153699,0.002240742,0.003178087
0.00933405,0.014403951,0.000101264,0.032238993,0.000305244,0.000489637,0.524018596,0.202979348,0.051187928,0.207524483,0.131773398,0.787718446,0.301192087,1,0.673235362,0.470715571,0.072123397,0.180724325,0.836935014,0.398935292,0.906753518,0.141827101,0.574143326,0.000790732,0.000805638,0.017134399,0.083832851,0.043135786,0.020207638,0.008096983,0.304824552,0.124634295,0.070491349,0.216543203,0.544995541,0.083587888,0.179405517
0.003686892,0.010651392,1.66E-05,0.012198349,9.41E-05,8.04E-05,0.245789694,0.109222023,0.010827517,0.053583315,0.015984828,0.840268038,0.393354578,0.673235362,1,0.703985507,0.205128745,0.026422859,0.38618323,0.081595102,0.418082188,0.01694835,0.378004834,2.86E-05,1.89E-05,0.000912737,0.018128839,0.005718261,0.001813451,0.00048086,0.077041468,0.037785976,0.029293522,0.089582786,0.333292434,0.099669984,0.06991958
0.031633775,0.085361069,0.000322391,0.071250096,0.001753449,0.001104006,0.417005933,0.335248408,0.04216415,0.120943405,0.017971141,0.865565156,0.863213012,0.470715571,0.703985507,1,0.565806542,0.01023683,0.189435887,0.047341408,0.322508888,0.015781672,0.109347128,9.29E-05,1.36E-05,0.00060559,0.002722157,0.000935051,0.000316813,9.55E-05,0.021638959,0.0056483,0.003126756,0.015504971,0.092915731,0.011724603,0.011240623
0.033119295,0.138804069,0.000357976,0.050249802,0.003111905,0.000886715,0.109690934,0.171687737,0.01273896,0.025724961,0.001083325,0.276134847,0.658475837,0.072123397,0.205128745,0.565806542,1,0.000264113,0.015365466,0.002336348,0.039965167,0.000787722,0.007194655,5.73E-06,1.43E-07,1.15E-05,3.96E-05,9.93E-06,2.62E-06,6.38E-07,0.000641318,0.000107274,5.58E-05,0.000433789,0.005565191,0.00053503,0.000279709
0.000598351,0.000292499,1.80E-05,0.003079571,1.67E-05,0.000115221,0.091529305,0.016721497,0.020875833,0.09032534,0.434763323,0.042726796,0.005944307,0.180724325,0.026422859,0.01023683,0.000264113,1,0.418525053,0.830502107,0.312955025,0.562344014,0.223786626,0.011174015,0.090526107,0.42442224,0.476479212,0.585660146,0.550141129,0.438808625,0.767082531,0.371318923,0.151084666,0.314609201,0.252355447,0.021794384,0.310635424
0.002867992,0.003403941,3.13E-05,0.012253745,7.15E-05,0.00018012,0.333958076,0.090110558,0.031377216,0.152069427,0.195626546,0.436833384,0.103967058,0.836935014,0.38618323,0.189435887,0.015365466,0.418525053,1,0.644009589,0.86416328,0.233014266,0.755158475,0.001223662,0.00325597,0.048879204,0.25919725,0.161091096,0.087808063,0.040117873,0.639991473,0.329166152,0.189802056,0.458793595,0.756131641,0.130204802,0.405700034
0.004423076,0.00270493,0.000146843,0.017948801,0.000172838,0.000771035,0.288099643,0.078223688,0.075634137,0.260554623,0.613594186,0.14273327,0.033296152,0.398935292,0.081595102,0.047341408,0.002336348,0.830502107,0.644009589,1,0.62347668,0.70819252,0.295613305,0.017409794,0.049663792,0.313862456,0.271350525,0.285212528,0.236243493,0.170510342,0.666920111,0.24302109,0.093108716,0.255053607,0.316446584,0.022089037,0.23546913
0.015710299,0.01777028,0.000292683,0.052394438,0.000647379,0.001343477,0.642415719,0.253847547,0.103686717,0.353035631,0.291158153,0.605825348,0.234526115,0.906753518,0.418082188,0.322508888,0.039965167,0.312955025,0.86416328,0.62347668,1,0.307143596,0.463124532,0.003641248,0.003669566,0.052052653,0.104902867,0.069103364,0.039409057,0.01960841,0.387522715,0.132541366,0.061377234,0.20264178,0.453019993,0.044521082,0.170927527
0.012481791,0.004742271,0.001321819,0.040153127,0.000980004,0.005463136,0.239838624,0.088733818,0.191240819,0.3964982,0.974916472,0.048194023,0.016375151,0.141827101,0.01694835,0.015781672,0.000787722,0.562344014,0.233014266,0.70819252,0.307143596,1,0.058529221,0.130600082,0.179346237,0.612040665,0.073722269,0.114821239,0.129965712,0.135797017,0.249369528,0.052223195,0.012819191,0.048944805,0.064265776,0.001578281,0.044765919
0.000231387,0.000384845,9.11E-07,0.00129689,2.87E-06,6.83E-06,0.099346204,0.018220865,0.003462487,0.027766976,0.042899441,0.275666915,0.040594274,0.574143326,0.378004834,0.109347128,0.007194655,0.223786626,0.755158475,0.295613305,0.463124532,0.058529221,1,6.92E-05,0.0004738,0.010979591,0.339412323,0.158229849,0.068674239,0.023593697,0.560171639,0.504507388,0.433361602,0.72512865,0.995630476,0.446546669,0.659855425
0.014184704,0.001830426,0.025041545,0.02442356,0.00654983,0.055081158,0.011409214,0.009927195,0.13645591,0.078348145,0.17456741,0.000266923,0.000259014,0.000790732,2.86E-05,9.29E-05,5.73E-06,0.011174015,0.001223662,0.017409794,0.003641248,0.130600082,6.92E-05,1,0.176603157,0.149291125,0.000146878,0.00056278,0.001301375,0.003214194,0.001205848,6.16E-05,5.10E-06,4.68E-05,7.96E-05,1.50E-07,4.10E-05
8.83E-05,9.47E-06,4.29E-05,0.000354977,8.80E-06,0.000198976,0.002100333,0.000476361,0.006435111,0.010715933,0.158737989,9.29E-05,1.60E-05,0.000805638,1.89E-05,1.36E-05,1.43E-07,0.090526107,0.00325597,0.049663792,0.003669566,0.179346237,0.0004738,0.176603157,1,0.650041367,0.00739436,0.030556586,0.075342844,0.175831242,0.014586677,0.002620132,0.000378471,0.001231803,0.000613277,5.16E-06,0.001306891
0.000792435,0.000164339,0.000139562,0.003194233,5.55E-05,0.000677797,0.027515781,0.006688726,0.033290748,0.072933355,0.537555703,0.003035677,0.000587145,0.017134399,0.000912737,0.00060559,1.15E-05,0.42442224,0.048879204,0.313862456,0.052052653,0.612040665,0.010979591,0.149291125,0.650041367,1,0.058503965,0.143955091,0.2348307,0.351436237,0.125589339,0.029454585,0.006152563,0.0187767,0.013224172,0.000247674,0.018896202
7.09E-06,5.22E-06,4.51E-08,6.01E-05,6.08E-08,4.63E-07,0.010635811,0.00093275,0.000525704,0.005269141,0.044487613,0.014799661,0.000818574,0.083832851,0.018128839,0.002722157,3.96E-05,0.476479212,0.25919725,0.271350525,0.104902867,0.073722269,0.339412323,0.000146878,0.00739436,0.058503965,1,0.85468578,0.602437992,0.32775997,0.745644848,0.930371301,0.700942018,0.75642453,0.387636745,0.151150842,0.800867506
6.99E-06,3.46E-06,8.51E-08,5.79E-05,7.72E-08,8.35E-07,0.007664991,0.000665862,0.000689847,0.005700357,0.070317396,0.006015911,0.000323245,0.043135786,0.005718261,0.000935051,9.93E-06,0.585660146,0.161091096,0.285212528,0.069103364,0.114821239,0.158229849,0.00056278,0.030556586,0.143955091,0.85468578,1,0.905184407,0.646469849,0.626699327,0.644624322,0.382689244,0.440458423,0.188274809,0.043485968,0.479368346
5.46E-06,1.97E-06,1.11E-07,4.45E-05,7.36E-08,1.05E-06,0.004686317,0.000403412,0.000678611,0.0048144,0.080493071,0.002333076,0.000122258,0.020207638,0.001813451,0.000316813,2.62E-06,0.550141129,0.087808063,0.236243493,0.039409057,0.129965712,0.068674239,0.001301375,0.075342844,0.2348307,0.602437992,0.905184407,1,0.886889532,0.435165113,0.384368797,0.188872786,0.228551092,0.084437374,0.012875416,0.254315684
4.63E-06,1.19E-06,1.74E-07,3.59E-05,8.22E-08,1.54E-06,0.002679006,0.000239863,0.000687748,0.003968362,0.086448988,0.000790118,4.29E-05,0.008096983,0.00048086,9.55E-05,6.38E-07,0.438808625,0.040117873,0.170510342,0.01960841,0.135797017,0.023593697,0.003214194,0.175831242,0.351436237,0.32775997,0.646469849,0.886889532,1,0.24539165,0.175078267,0.068479118,0.090941484,0.029943167,0.002738364,0.102968398
0.000217083,0.000169449,2.42E-06,0.001296628,3.55E-06,1.83E-05,0.079508391,0.012131488,0.007081414,0.045358221,0.17847388,0.082899364,0.009341072,0.304824552,0.077041468,0.021638959,0.000641318,0.767082531,0.639991473,0.666920111,0.387522715,0.249369528,0.560171639,0.001205848,0.014586677,0.125589339,0.745644848,0.626699327,0.435165113,0.24539165,1,0.736599904,0.436494499,0.723722125,0.610472431,0.125304212,0.709452762
8.17E-06,7.87E-06,3.54E-08,6.83E-05,6.26E-08,3.65E-07,0.013424324,0.001240605,0.000468103,0.00513842,0.0316533,0.026672083,0.001595603,0.124634295,0.037785976,0.0056483,0.000107274,0.371318923,0.329166152,0.24302109,0.132541366,0.052223195,0.504507388,6.16E-05,0.002620132,0.029454585,0.930371301,0.644624322,0.384368797,0.175078267,0.736599904,1,0.865080976,0.927009855,0.558533774,0.292310029,0.957525222
1.11E-06,1.42E-06,2.27E-09,1.10E-05,5.28E-09,2.77E-08,0.004275453,0.000313473,7.24E-05,0.001120891,0.007135965,0.015053572,0.000677692,0.070491349,0.029293522,0.003126756,5.58E-05,0.151084666,0.189802056,0.093108716,0.061377234,0.012819191,0.433361602,5.10E-06,0.000378471,0.006152563,0.700942018,0.382689244,0.188872786,0.068479118,0.436494499,0.865080976,1,0.846649773,0.47412255,0.492834568,0.88478617
1.93E-05,2.34E-05,6.99E-08,0.000146389,1.57E-07,6.73E-07,0.024285661,0.002674194,0.000735416,0.007804194,0.031015979,0.060064516,0.004541341,0.216543203,0.089582786,0.015504971,0.000433789,0.314609201,0.458793595,0.255053607,0.20264178,0.048944805,0.72512865,4.68E-05,0.001231803,0.0187767,0.75642453,0.440458423,0.228551092,0.090941484,0.723722125,0.927009855,0.846649773,1,0.774065638,0.44070003,0.993941787
0.00020271,0.000319215,8.31E-07,0.001163617,2.47E-06,6.33E-06,0.093148028,0.016358298,0.003348415,0.027114154,0.046582291,0.245755891,0.034153699,0.544995541,0.333292434,0.092915731,0.005565191,0.252355447,0.756131641,0.316446584,0.453019993,0.064265776,0.995630476,7.96E-05,0.000613277,0.013224172,0.387636745,0.188274809,0.084437374,0.029943167,0.610472431,0.558533774,0.47412255,0.774065638,1,0.440801456,0.711008243
8.86E-07,2.59E-06,6.21E-10,7.89E-06,3.34E-09,7.31E-09,0.003502678,0.00033213,2.28E-05,0.000430003,0.000917726,0.034578018,0.002240742,0.083587888,0.099669984,0.011724603,0.00053503,0.021794384,0.130204802,0.022089037,0.044521082,0.001578281,0.446546669,1.50E-07,5.16E-06,0.000247674,0.151150842,0.043485968,0.012875416,0.002738364,0.125304212,0.292310029,0.492834568,0.44070003,0.440801456,1,0.421464
1.28E-05,1.49E-05,4.55E-08,0.000101434,9.78E-08,4.54E-07,0.018842437,0.001930419,0.000555154,0.006144518,0.027784056,0.046178946,0.003178087,0.179405517,0.06991958,0.011240623,0.000279709,0.310635424,0.405700034,0.23546913,0.170927527,0.044765919,0.659855425,4.10E-05,0.001306891,0.018896202,0.800867506,0.479368346,0.254315684,0.102968398,0.709452762,0.957525222,0.88478617,0.993941787,0.711008243,0.421464,1
